book,seeing_ref,seeing_terms,seeing_lemmas,taking_ref,taking_terms,taking_lemmas,verse_distance,tier,has_desire,desire_in_span,nasa_lift_eyes_idiom,category
Joshua,Joshua 7:21,ra'ah רָאָה [ו/אראה]; ra'ah רָאָה [וָ/אֵ֣רֶא],"7200,7200",Joshua 7:17,lakad לָכַד [וַ/יִּלְכֹּ֕ד]; lakad לָכַד [וַ/יִּלָּכֵ֖ד],"3920,3920",4,3,True,chamad חָמַד (Joshua 7:21),False,
Joshua,Joshua 7:21,ra'ah רָאָה [ו/אראה]; ra'ah רָאָה [וָ/אֵ֣רֶא],"7200,7200",Joshua 7:18,lakad לָכַד [וַ/יִּלָּכֵ֗ד],3920,3,3,True,chamad חָמַד (Joshua 7:21),False,
Joshua,Joshua 7:21,ra'ah רָאָה [ו/אראה]; ra'ah רָאָה [וָ/אֵ֣רֶא],"7200,7200",Joshua 7:21,laqach לָקַח [וָֽ/אֶקָּחֵ֑/ם],3947,0,1,True,chamad חָמַד (Joshua 7:21),False,
Joshua,Joshua 7:21,ra'ah רָאָה [ו/אראה]; ra'ah רָאָה [וָ/אֵ֣רֶא],"7200,7200",Joshua 7:23,laqach לָקַח [וַ/יִּקָּחוּ/ם֙],3947,2,2,True,chamad חָמַד (Joshua 7:21),False,
Joshua,Joshua 7:21,ra'ah רָאָה [ו/אראה]; ra'ah רָאָה [וָ/אֵ֣רֶא],"7200,7200",Joshua 7:24,laqach לָקַח [וַ/יִּקַּ֣ח],3947,3,3,True,chamad חָמַד (Joshua 7:21),False,
Joshua,Joshua 8:1,ra'ah רָאָה [רְאֵ֣ה],7200,Joshua 7:23,laqach לָקַח [וַ/יִּקָּחוּ/ם֙],3947,4,3,False,,False,
Joshua,Joshua 8:1,ra'ah רָאָה [רְאֵ֣ה],7200,Joshua 7:24,laqach לָקַח [וַ/יִּקַּ֣ח],3947,3,3,False,,False,
Joshua,Joshua 8:1,ra'ah רָאָה [רְאֵ֣ה],7200,Joshua 8:1,laqach לָקַח [קַ֣ח],3947,0,1,False,,False,
Joshua,Joshua 8:4,ra'ah רָאָה [רְ֠אוּ],7200,Joshua 8:1,laqach לָקַח [קַ֣ח],3947,3,3,False,,False,
Joshua,Joshua 8:4,ra'ah רָאָה [רְ֠אוּ],7200,Joshua 8:8,taphas תָּפַשׂ [כְּ/תָפְשְׂ/כֶ֣ם],8610,4,3,False,,False,
Joshua,Joshua 8:8,ra'ah רָאָה [רְא֖וּ],7200,Joshua 8:8,taphas תָּפַשׂ [כְּ/תָפְשְׂ/כֶ֣ם],8610,0,1,False,,False,
Joshua,Joshua 8:8,ra'ah רָאָה [רְא֖וּ],7200,Joshua 8:12,laqach לָקַח [וַ/יִּקַּ֕ח],3947,4,3,False,,False,
Joshua,Joshua 8:14,ra'ah רָאָה [כִּ/רְא֣וֹת],7200,Joshua 8:12,laqach לָקַח [וַ/יִּקַּ֕ח],3947,2,2,False,,False,
Joshua,Joshua 8:14,ra'ah רָאָה [כִּ/רְא֣וֹת],7200,Joshua 8:19,lakad לָכַד [וַֽ/יִּלְכְּד֑וּ/הָ],3920,5,3,False,,False,
Joshua,Joshua 8:20,ra'ah רָאָה [וַ/יִּרְא֗וּ],7200,Joshua 8:19,lakad לָכַד [וַֽ/יִּלְכְּד֑וּ/הָ],3920,1,2,False,,False,
Joshua,Joshua 8:21,ra'ah רָאָה [רָא֗וּ],7200,Joshua 8:19,lakad לָכַד [וַֽ/יִּלְכְּד֑וּ/הָ],3920,2,2,False,,False,
Joshua,Joshua 8:20,ra'ah רָאָה [וַ/יִּרְא֗וּ],7200,Joshua 8:21,lakad לָכַד [לָכַ֤ד],3920,1,2,False,,False,
Joshua,Joshua 8:20,ra'ah רָאָה [וַ/יִּרְא֗וּ],7200,Joshua 8:23,taphas תָּפַשׂ [תָּ֣פְשׂוּ],8610,3,3,False,,False,
Joshua,Joshua 8:21,ra'ah רָאָה [רָא֗וּ],7200,Joshua 8:21,lakad לָכַד [לָכַ֤ד],3920,0,1,False,,False,
Joshua,Joshua 8:21,ra'ah רָאָה [רָא֗וּ],7200,Joshua 8:23,taphas תָּפַשׂ [תָּ֣פְשׂוּ],8610,2,2,False,,False,
Joshua,Joshua 24:7,ra'ah רָאָה [וַ/תִּרְאֶ֨ינָה֙],7200,Joshua 24:3,laqach לָקַח [וָ֠/אֶקַּח],3947,4,3,False,,False,
Judges,Judges 2:7,ra'ah רָאָה [רָא֗וּ],7200,Judges 2:4,nasa נָשָׂא [וַ/יִּשְׂא֥וּ],5375,3,3,False,,False,
Judges,Judges 3:24,ra'ah רָאָה [וַ/יִּרְא֕וּ],7200,Judges 3:21,laqach לָקַח [וַ/יִּקַּח֙],3947,3,3,False,,False,
Judges,Judges 3:24,ra'ah רָאָה [וַ/יִּרְא֕וּ],7200,Judges 3:25,laqach לָקַח [וַ/יִּקְח֤וּ],3947,1,2,False,,False,
Judges,Judges 3:24,ra'ah רָאָה [וַ/יִּרְא֕וּ],7200,Judges 3:28,lakad לָכַד [וַֽ/יִּלְכְּד֞וּ],3920,4,3,False,,False,
Judges,Judges 4:22,ra'ah רָאָה [וְ/אַרְאֶ֔/ךָּ],7200,Judges 4:21,laqach לָקַח [וַ/תִּקַּ֣ח],3947,1,2,False,,False,
Judges,Judges 6:22,ra'ah רָאָה [וַ/יַּ֣רְא]; ra'ah רָאָה [רָאִ֨יתִי֙],"7200,7200",Judges 6:20,laqach לָקַח [קַ֣ח],3947,2,2,False,,False,
Judges,Judges 6:22,ra'ah רָאָה [וַ/יַּ֣רְא]; ra'ah רָאָה [רָאִ֨יתִי֙],"7200,7200",Judges 6:25,laqach לָקַח [קַ֤ח],3947,3,3,False,,False,
Judges,Judges 6:22,ra'ah רָאָה [וַ/יַּ֣רְא]; ra'ah רָאָה [רָאִ֨יתִי֙],"7200,7200",Judges 6:26,laqach לָקַח [וְ/לָֽקַחְתָּ֙],3947,4,3,False,,False,
Judges,Judges 6:22,ra'ah רָאָה [וַ/יַּ֣רְא]; ra'ah רָאָה [רָאִ֨יתִי֙],"7200,7200",Judges 6:27,laqach לָקַח [וַ/יִּקַּ֨ח],3947,5,3,False,,False,
Judges,Judges 9:43,ra'ah רָאָה [וַ/יַּ֗רְא],7200,Judges 9:43,laqach לָקַח [וַ/יִּקַּ֣ח],3947,0,1,False,,False,
Judges,Judges 9:48,ra'ah רָאָה [רְאִיתֶם֙],7200,Judges 9:43,laqach לָקַח [וַ/יִּקַּ֣ח],3947,5,3,False,,False,
Judges,Judges 9:43,ra'ah רָאָה [וַ/יַּ֗רְא],7200,Judges 9:45,lakad לָכַד [וַ/יִּלְכֹּד֙],3920,2,2,False,,False,
Judges,Judges 9:43,ra'ah רָאָה [וַ/יַּ֗רְא],7200,Judges 9:48,laqach לָקַח [וַ/יִּקַּח֩]; nasa נָשָׂא [וַ/יִּ֨שָּׂאֶ֔/הָ],"3947,5375",5,3,False,,False,
Judges,Judges 9:48,ra'ah רָאָה [רְאִיתֶם֙],7200,Judges 9:45,lakad לָכַד [וַ/יִּלְכֹּד֙],3920,3,3,False,,False,
Judges,Judges 9:48,ra'ah רָאָה [רְאִיתֶם֙],7200,Judges 9:48,laqach לָקַח [וַ/יִּקַּח֩]; nasa נָשָׂא [וַ/יִּ֨שָּׂאֶ֔/הָ],"3947,5375",0,1,False,,False,
Judges,Judges 9:48,ra'ah רָאָה [רְאִיתֶם֙],7200,Judges 9:50,lakad לָכַד [וַֽ/יִּלְכְּדָֽ/הּ],3920,2,2,False,,False,
Judges,Judges 9:55,ra'ah רָאָה [וַ/יִּרְא֥וּ],7200,Judges 9:50,lakad לָכַד [וַֽ/יִּלְכְּדָֽ/הּ],3920,5,3,False,,False,
Judges,Judges 9:55,ra'ah רָאָה [וַ/יִּרְא֥וּ],7200,Judges 9:54,nasa נָשָׂא [נֹשֵׂ֣א],5375,1,2,False,,False,
Judges,Judges 12:3,ra'ah רָאָה [וָֽ/אֶרְאֶ֞ה],7200,Judges 12:5,lakad לָכַד [וַ/יִּלְכֹּ֥ד],3920,2,2,False,,False,
Judges,Judges 12:3,ra'ah רָאָה [וָֽ/אֶרְאֶ֞ה],7200,Judges 12:6,achaz אָחַז [וַ/יֹּאחֲז֣וּ],270,3,3,False,,False,
Judges,Judges 13:19,ra'ah רָאָה [רֹאִֽים],7200,Judges 13:19,laqach לָקַח [וַ/יִּקַּ֨ח],3947,0,1,False,,False,
Judges,Judges 13:20,ra'ah רָאָה [רֹאִ֔ים],7200,Judges 13:19,laqach לָקַח [וַ/יִּקַּ֨ח],3947,1,2,False,,False,
Judges,Judges 13:21,ra'ah רָאָה [לְ/הֵרָאֹ֖ה],7200,Judges 13:19,laqach לָקַח [וַ/יִּקַּ֨ח],3947,2,2,False,,False,
Judges,Judges 13:22,ra'ah רָאָה [רָאִֽינוּ],7200,Judges 13:19,laqach לָקַח [וַ/יִּקַּ֨ח],3947,3,3,False,,False,
Judges,Judges 13:23,ra'ah רָאָה [הֶרְאָ֖/נוּ],7200,Judges 13:19,laqach לָקַח [וַ/יִּקַּ֨ח],3947,4,3,False,,False,
Judges,Judges 13:19,ra'ah רָאָה [רֹאִֽים],7200,Judges 13:23,laqach לָקַח [לָקַ֤ח],3947,4,3,False,,False,
Judges,Judges 13:20,ra'ah רָאָה [רֹאִ֔ים],7200,Judges 13:23,laqach לָקַח [לָקַ֤ח],3947,3,3,False,,False,
Judges,Judges 13:21,ra'ah רָאָה [לְ/הֵרָאֹ֖ה],7200,Judges 13:23,laqach לָקַח [לָקַ֤ח],3947,2,2,False,,False,
Judges,Judges 13:22,ra'ah רָאָה [רָאִֽינוּ],7200,Judges 13:23,laqach לָקַח [לָקַ֤ח],3947,1,2,False,,False,
Judges,Judges 13:22,ra'ah רָאָה [רָאִֽינוּ],7200,Judges 14:2,laqach לָקַח [קְחוּ],3947,5,3,False,,False,
Judges,Judges 13:23,ra'ah רָאָה [הֶרְאָ֖/נוּ],7200,Judges 13:23,laqach לָקַח [לָקַ֤ח],3947,0,1,False,,False,
Judges,Judges 14:1,ra'ah רָאָה [וַ/יַּ֥רְא],7200,Judges 13:23,laqach לָקַח [לָקַ֤ח],3947,3,3,False,,False,
Judges,Judges 14:2,ra'ah רָאָה [רָאִ֥יתִי],7200,Judges 13:23,laqach לָקַח [לָקַ֤ח],3947,4,3,False,,False,
Judges,Judges 13:23,ra'ah רָאָה [הֶרְאָ֖/נוּ],7200,Judges 14:2,laqach לָקַח [קְחוּ],3947,4,3,False,,False,
Judges,Judges 13:23,ra'ah רָאָה [הֶרְאָ֖/נוּ],7200,Judges 14:3,laqach לָקַח [לָ/קַ֣חַת]; laqach לָקַח [קַֽח],"3947,3947",5,3,False,,False,
Judges,Judges 14:1,ra'ah רָאָה [וַ/יַּ֥רְא],7200,Judges 14:2,laqach לָקַח [קְחוּ],3947,1,2,False,,False,
Judges,Judges 14:1,ra'ah רָאָה [וַ/יַּ֥רְא],7200,Judges 14:3,laqach לָקַח [לָ/קַ֣חַת]; laqach לָקַח [קַֽח],"3947,3947",2,2,False,,False,
Judges,Judges 14:2,ra'ah רָאָה [רָאִ֥יתִי],7200,Judges 14:2,laqach לָקַח [קְחוּ],3947,0,1,False,,False,
Judges,Judges 14:2,ra'ah רָאָה [רָאִ֥יתִי],7200,Judges 14:3,laqach לָקַח [לָ/קַ֣חַת]; laqach לָקַח [קַֽח],"3947,3947",1,2,False,,False,
Judges,Judges 14:8,ra'ah רָאָה [לִ/רְא֔וֹת],7200,Judges 14:3,laqach לָקַח [לָ/קַ֣חַת]; laqach לָקַח [קַֽח],"3947,3947",5,3,False,,False,
Judges,Judges 14:8,ra'ah רָאָה [לִ/רְא֔וֹת],7200,Judges 14:8,laqach לָקַח [לְ/קַחְתָּ֔/הּ],3947,0,1,False,,False,
Judges,Judges 14:11,ra'ah רָאָה [כִּ/רְאוֹתָ֣/ם],7200,Judges 14:8,laqach לָקַח [לְ/קַחְתָּ֔/הּ],3947,3,3,False,,False,
Judges,Judges 14:8,ra'ah רָאָה [לִ/רְא֔וֹת],7200,Judges 14:11,laqach לָקַח [וַ/יִּקְחוּ֙],3947,3,3,False,,False,
Judges,Judges 14:11,ra'ah רָאָה [כִּ/רְאוֹתָ֣/ם],7200,Judges 14:11,laqach לָקַח [וַ/יִּקְחוּ֙],3947,0,1,False,,False,
Judges,Judges 16:1,ra'ah רָאָה [וַ/יַּרְא],7200,Judges 16:3,achaz אָחַז [וַ/יֶּאֱחֹ֞ז],270,2,2,False,,False,
Judges,Judges 16:5,ra'ah רָאָה [וּ/רְאִי֙],7200,Judges 16:3,achaz אָחַז [וַ/יֶּאֱחֹ֞ז],270,2,2,False,,False,
Judges,Judges 16:18,ra'ah רָאָה [וַ/תֵּ֣רֶא],7200,Judges 16:21,achaz אָחַז [וַ/יֹּאחֲז֣וּ/הוּ],270,3,3,False,,False,
Judges,Judges 16:24,ra'ah רָאָה [וַ/יִּרְא֤וּ],7200,Judges 16:21,achaz אָחַז [וַ/יֹּאחֲז֣וּ/הוּ],270,3,3,False,,False,
Judges,Judges 16:27,ra'ah רָאָה [הָ/רֹאִ֖ים],7200,Judges 16:31,nasa נָשָׂא [וַ/יִּשְׂא֣וּ],5375,4,3,False,,False,
Judges,Judges 18:26,ra'ah רָאָה [וַ/יַּ֣רְא],7200,Judges 18:24,laqach לָקַח [לְקַחְתֶּ֧ם],3947,2,2,False,,False,
Judges,Judges 18:26,ra'ah רָאָה [וַ/יַּ֣רְא],7200,Judges 18:27,laqach לָקַח [לָקְח֜וּ],3947,1,2,False,,False,
Judges,Judges 19:3,ra'ah רָאָה [וַ/יִּרְאֵ֨/הוּ֙],7200,Judges 19:1,laqach לָקַח [וַ/יִּֽקַּֽח],3947,2,2,False,,False,
Judges,Judges 19:17,ra'ah רָאָה [וַ/יַּ֛רְא],7200,Judges 19:17,nasa נָשָׂא [וַ/יִּשָּׂ֣א],5375,0,1,False,,True,
Judges,Judges 19:30,ra'ah רָאָה [הָ/רֹאֶ֗ה]; ra'ah רָאָה [נִרְאֲתָה֙],"7200,7200",Judges 19:28,laqach לָקַח [וַ/יִּקָּחֶ֨/הָ֙],3947,2,2,False,,False,
Judges,Judges 19:30,ra'ah רָאָה [הָ/רֹאֶ֗ה]; ra'ah רָאָה [נִרְאֲתָה֙],"7200,7200",Judges 19:29,laqach לָקַח [וַ/יִּקַּ֤ח],3947,1,2,False,,False,
Judges,Judges 21:21,ra'ah רָאָה [וּ/רְאִיתֶ֗ם],7200,Judges 21:22,laqach לָקַח [לָקַ֛חְנוּ],3947,1,2,False,,False,
Judges,Judges 21:21,ra'ah רָאָה [וּ/רְאִיתֶ֗ם],7200,Judges 21:23,nasa נָשָׂא [וַ/יִּשְׂא֤וּ]; gazal גָּזַל [גָּזָ֑לוּ],"5375,1497",2,2,False,,False,
Ruth,Ruth 1:18,ra'ah רָאָה [וַ/תֵּ֕רֶא],7200,Ruth 1:14,nasa נָשָׂא [וַ/תִּשֶּׂ֣נָה],5375,4,3,False,,False,
Ruth,Ruth 2:18,ra'ah רָאָה [וַ/תֵּ֥רֶא],7200,Ruth 2:18,nasa נָשָׂא [וַ/תִּשָּׂא֙],5375,0,1,False,,False,
1 Samuel,1 Samuel 2:32,nabat נָבַט [וְ/הִבַּטְתָּ֙],5027,1 Samuel 2:28,nasa נָשָׂא [לָ/שֵׂ֥את],5375,4,3,False,,False,
1 Samuel,1 Samuel 3:21,ra'ah רָאָה [לְ/הֵרָאֹ֣ה],7200,1 Samuel 4:3,laqach לָקַח [נִקְחָ֧ה],3947,3,3,False,,False,
1 Samuel,1 Samuel 3:21,ra'ah רָאָה [לְ/הֵרָאֹ֣ה],7200,1 Samuel 4:4,nasa נָשָׂא [וַ/יִּשְׂא֣וּ],5375,4,3,False,,False,
1 Samuel,1 Samuel 4:13,tsaphah צָפָה [מְצַפֶּ֔ה],6822,1 Samuel 4:11,laqach לָקַח [נִלְקָ֑ח],3947,2,2,False,,False,
1 Samuel,1 Samuel 4:15,ra'ah רָאָה [לִ/רְאֽוֹת],7200,1 Samuel 4:11,laqach לָקַח [נִלְקָ֑ח],3947,4,3,False,,False,
1 Samuel,1 Samuel 4:13,tsaphah צָפָה [מְצַפֶּ֔ה],6822,1 Samuel 4:17,laqach לָקַח [נִלְקָֽחָה],3947,4,3,False,,False,
1 Samuel,1 Samuel 4:15,ra'ah רָאָה [לִ/רְאֽוֹת],7200,1 Samuel 4:17,laqach לָקַח [נִלְקָֽחָה],3947,2,2,False,,False,
1 Samuel,1 Samuel 4:15,ra'ah רָאָה [לִ/רְאֽוֹת],7200,1 Samuel 4:19,laqach לָקַח [הִלָּקַח֙],3947,4,3,False,,False,
1 Samuel,1 Samuel 5:7,ra'ah רָאָה [וַ/יִּרְא֥וּ],7200,1 Samuel 5:2,laqach לָקַח [וַ/יִּקְח֤וּ],3947,5,3,False,,False,
1 Samuel,1 Samuel 5:7,ra'ah רָאָה [וַ/יִּרְא֥וּ],7200,1 Samuel 5:3,laqach לָקַח [וַ/יִּקְחוּ֙],3947,4,3,False,,False,
1 Samuel,1 Samuel 6:9,ra'ah רָאָה [וּ/רְאִיתֶ֗ם],7200,1 Samuel 6:7,laqach לָקַח [קְח֨וּ],3947,2,2,False,,False,
1 Samuel,1 Samuel 6:9,ra'ah רָאָה [וּ/רְאִיתֶ֗ם],7200,1 Samuel 6:8,laqach לָקַח [וּ/לְקַחְתֶּ֞ם],3947,1,2,False,,False,
1 Samuel,1 Samuel 6:13,ra'ah רָאָה [וַ/יִּרְאוּ֙]; ra'ah רָאָה [לִ/רְאֽוֹת],"7200,7200",1 Samuel 6:8,laqach לָקַח [וּ/לְקַחְתֶּ֞ם],3947,5,3,False,,False,
1 Samuel,1 Samuel 6:9,ra'ah רָאָה [וּ/רְאִיתֶ֗ם],7200,1 Samuel 6:10,laqach לָקַח [וַ/יִּקְח֗וּ],3947,1,2,False,,False,
1 Samuel,1 Samuel 6:9,ra'ah רָאָה [וּ/רְאִיתֶ֗ם],7200,1 Samuel 6:13,nasa נָשָׂא [וַ/יִּשְׂא֣וּ],5375,4,3,False,,True,
1 Samuel,1 Samuel 6:13,ra'ah רָאָה [וַ/יִּרְאוּ֙]; ra'ah רָאָה [לִ/רְאֽוֹת],"7200,7200",1 Samuel 6:10,laqach לָקַח [וַ/יִּקְח֗וּ],3947,3,3,False,,False,
1 Samuel,1 Samuel 6:13,ra'ah רָאָה [וַ/יִּרְאוּ֙]; ra'ah רָאָה [לִ/רְאֽוֹת],"7200,7200",1 Samuel 6:13,nasa נָשָׂא [וַ/יִּשְׂא֣וּ],5375,0,1,False,,True,
1 Samuel,1 Samuel 6:16,ra'ah רָאָה [רָא֑וּ],7200,1 Samuel 6:13,nasa נָשָׂא [וַ/יִּשְׂא֣וּ],5375,3,3,False,,True,
1 Samuel,1 Samuel 9:17,ra'ah רָאָה [רָאָ֣ה],7200,1 Samuel 9:22,laqach לָקַח [וַ/יִּקַּ֤ח],3947,5,3,False,,False,
1 Samuel,1 Samuel 10:24,ra'ah רָאָה [הַ/רְּאִיתֶם֙],7200,1 Samuel 10:20,lakad לָכַד [וַ/יִּלָּכֵ֖ד],3920,4,3,False,,False,
1 Samuel,1 Samuel 10:24,ra'ah רָאָה [הַ/רְּאִיתֶם֙],7200,1 Samuel 10:21,lakad לָכַד [וַ/תִּלָּכֵ֖ד]; lakad לָכַד [וַ/יִּלָּכֵד֙],"3920,3920",3,3,False,,False,
1 Samuel,1 Samuel 10:24,ra'ah רָאָה [הַ/רְּאִיתֶם֙],7200,1 Samuel 10:23,laqach לָקַח [וַ/יִּקָּחֻ֣/הוּ],3947,1,2,False,,False,
1 Samuel,1 Samuel 14:16,ra'ah רָאָה [וַ/יִּרְא֤וּ]; tsaphah צָפָה [הַ/צֹּפִים֙],"7200,6822",1 Samuel 14:12,nasa נָשָׂא [נֹשֵׂ֣א]; nasa נָשָׂא [נֹשֵׂ֤א],"5375,5375",4,3,False,,False,
1 Samuel,1 Samuel 14:17,ra'ah רָאָה [וּ/רְא֔וּ],7200,1 Samuel 14:12,nasa נָשָׂא [נֹשֵׂ֣א]; nasa נָשָׂא [נֹשֵׂ֤א],"5375,5375",5,3,False,,False,
1 Samuel,1 Samuel 14:16,ra'ah רָאָה [וַ/יִּרְא֤וּ]; tsaphah צָפָה [הַ/צֹּפִים֙],"7200,6822",1 Samuel 14:13,nasa נָשָׂא [וְ/נֹשֵׂ֥א]; nasa נָשָׂא [וְ/נֹשֵׂ֥א],"5375,5375",3,3,False,,False,
1 Samuel,1 Samuel 14:17,ra'ah רָאָה [וּ/רְא֔וּ],7200,1 Samuel 14:13,nasa נָשָׂא [וְ/נֹשֵׂ֥א]; nasa נָשָׂא [וְ/נֹשֵׂ֥א],"5375,5375",4,3,False,,False,
1 Samuel,1 Samuel 14:16,ra'ah רָאָה [וַ/יִּרְא֤וּ]; tsaphah צָפָה [הַ/צֹּפִים֙],"7200,6822",1 Samuel 14:14,nasa נָשָׂא [וְ/נֹשֵׂ֥א],5375,2,2,False,,False,
1 Samuel,1 Samuel 14:17,ra'ah רָאָה [וּ/רְא֔וּ],7200,1 Samuel 14:14,nasa נָשָׂא [וְ/נֹשֵׂ֥א],5375,3,3,False,,False,
1 Samuel,1 Samuel 14:16,ra'ah רָאָה [וַ/יִּרְא֤וּ]; tsaphah צָפָה [הַ/צֹּפִים֙],"7200,6822",1 Samuel 14:17,nasa נָשָׂא [וְ/נֹשֵׂ֥א],5375,1,2,False,,False,
1 Samuel,1 Samuel 14:17,ra'ah רָאָה [וּ/רְא֔וּ],7200,1 Samuel 14:17,nasa נָשָׂא [וְ/נֹשֵׂ֥א],5375,0,1,False,,False,
1 Samuel,1 Samuel 14:27,ra'ah רָאָה [ו/תראנה],7200,1 Samuel 14:32,laqach לָקַח [וַ/יִּקְח֨וּ],3947,5,3,False,,False,
1 Samuel,1 Samuel 14:29,ra'ah רָאָה [רְאוּ],7200,1 Samuel 14:32,laqach לָקַח [וַ/יִּקְח֨וּ],3947,3,3,False,,False,
1 Samuel,1 Samuel 14:38,ra'ah רָאָה [וּ/רְא֔וּ],7200,1 Samuel 14:41,lakad לָכַד [וַ/יִּלָּכֵ֧ד],3920,3,3,False,,False,
1 Samuel,1 Samuel 14:38,ra'ah רָאָה [וּ/רְא֔וּ],7200,1 Samuel 14:42,lakad לָכַד [וַ/יִּלָּכֵ֖ד],3920,4,3,False,,False,
1 Samuel,1 Samuel 14:52,ra'ah רָאָה [וְ/רָאָ֨ה],7200,1 Samuel 14:47,lakad לָכַד [לָכַ֥ד],3920,5,3,False,,False,
1 Samuel,1 Samuel 15:35,ra'ah רָאָה [לִ/רְא֤וֹת],7200,1 Samuel 16:2,laqach לָקַח [תִּקַּ֣ח],3947,2,2,False,,False,
1 Samuel,1 Samuel 16:1,ra'ah רָאָה [רָאִ֧יתִי],7200,1 Samuel 16:2,laqach לָקַח [תִּקַּ֣ח],3947,1,2,False,,False,
1 Samuel,1 Samuel 16:6,ra'ah רָאָה [וַ/יַּ֖רְא],7200,1 Samuel 16:2,laqach לָקַח [תִּקַּ֣ח],3947,4,3,False,,False,
1 Samuel,1 Samuel 16:7,nabat נָבַט [תַּבֵּ֧ט]; ra'ah רָאָה [יִרְאֶה֙]; ra'ah רָאָה [יִרְאֶ֣ה]; ra'ah רָאָה [יִרְאֶ֥ה],"5027,7200,7200,7200",1 Samuel 16:2,laqach לָקַח [תִּקַּ֣ח],3947,5,3,False,,False,
1 Samuel,1 Samuel 16:6,ra'ah רָאָה [וַ/יַּ֖רְא],7200,1 Samuel 16:11,laqach לָקַח [וְ/קָחֶ֔/נּוּ],3947,5,3,False,,False,
1 Samuel,1 Samuel 16:7,nabat נָבַט [תַּבֵּ֧ט]; ra'ah רָאָה [יִרְאֶה֙]; ra'ah רָאָה [יִרְאֶ֣ה]; ra'ah רָאָה [יִרְאֶ֥ה],"5027,7200,7200,7200",1 Samuel 16:11,laqach לָקַח [וְ/קָחֶ֔/נּוּ],3947,4,3,False,,False,
1 Samuel,1 Samuel 16:17,ra'ah רָאָה [רְאוּ],7200,1 Samuel 16:13,laqach לָקַח [וַ/יִּקַּ֨ח],3947,4,3,False,,False,
1 Samuel,1 Samuel 16:18,ra'ah רָאָה [רָאִ֜יתִי],7200,1 Samuel 16:13,laqach לָקַח [וַ/יִּקַּ֨ח],3947,5,3,False,,False,
1 Samuel,1 Samuel 16:17,ra'ah רָאָה [רְאוּ],7200,1 Samuel 16:20,laqach לָקַח [וַ/יִּקַּ֨ח],3947,3,3,False,,False,
1 Samuel,1 Samuel 16:17,ra'ah רָאָה [רְאוּ],7200,1 Samuel 16:21,nasa נָשָׂא [נֹשֵׂ֥א],5375,4,3,False,,False,
1 Samuel,1 Samuel 16:18,ra'ah רָאָה [רָאִ֜יתִי],7200,1 Samuel 16:20,laqach לָקַח [וַ/יִּקַּ֨ח],3947,2,2,False,,False,
1 Samuel,1 Samuel 16:18,ra'ah רָאָה [רָאִ֜יתִי],7200,1 Samuel 16:21,nasa נָשָׂא [נֹשֵׂ֥א],5375,3,3,False,,False,
1 Samuel,1 Samuel 16:18,ra'ah רָאָה [רָאִ֜יתִי],7200,1 Samuel 16:23,laqach לָקַח [וְ/לָקַ֥ח],3947,5,3,False,,False,
1 Samuel,1 Samuel 17:24,ra'ah רָאָה [בִּ/רְאוֹתָ֖/ם],7200,1 Samuel 17:20,nasa נָשָׂא [וַ/יִּשָּׂ֣א],5375,4,3,False,,False,
1 Samuel,1 Samuel 17:25,ra'ah רָאָה [הַ/רְּאִיתֶם֙],7200,1 Samuel 17:20,nasa נָשָׂא [וַ/יִּשָּׂ֣א],5375,5,3,False,,False,
1 Samuel,1 Samuel 17:28,ra'ah רָאָה [רְא֥וֹת],7200,1 Samuel 17:31,laqach לָקַח [וַ/יִּקָּחֵֽ/הוּ],3947,3,3,False,,False,
1 Samuel,1 Samuel 17:42,nabat נָבַט [וַ/יַּבֵּ֧ט]; ra'ah רָאָה [וַ/יִּרְאֶ֥ה],"5027,7200",1 Samuel 17:40,laqach לָקַח [וַ/יִּקַּ֨ח],3947,2,2,False,,False,
1 Samuel,1 Samuel 17:42,nabat נָבַט [וַ/יַּבֵּ֧ט]; ra'ah רָאָה [וַ/יִּרְאֶ֥ה],"5027,7200",1 Samuel 17:41,nasa נָשָׂא [נֹשֵׂ֥א],5375,1,2,False,,False,
1 Samuel,1 Samuel 17:51,ra'ah רָאָה [וַ/יִּרְא֧וּ],7200,1 Samuel 17:49,laqach לָקַח [וַ/יִּקַּ֨ח],3947,2,2,False,,False,
1 Samuel,1 Samuel 17:51,ra'ah רָאָה [וַ/יִּרְא֧וּ],7200,1 Samuel 17:51,laqach לָקַח [וַ/יִּקַּ֣ח],3947,0,1,False,,False,
1 Samuel,1 Samuel 17:55,ra'ah רָאָה [וְ/כִ/רְא֨וֹת],7200,1 Samuel 17:51,laqach לָקַח [וַ/יִּקַּ֣ח],3947,4,3,False,,False,
1 Samuel,1 Samuel 17:51,ra'ah רָאָה [וַ/יִּרְא֧וּ],7200,1 Samuel 17:54,laqach לָקַח [וַ/יִּקַּ֤ח],3947,3,3,False,,False,
1 Samuel,1 Samuel 17:55,ra'ah רָאָה [וְ/כִ/רְא֨וֹת],7200,1 Samuel 17:54,laqach לָקַח [וַ/יִּקַּ֤ח],3947,1,2,False,,False,
1 Samuel,1 Samuel 17:55,ra'ah רָאָה [וְ/כִ/רְא֨וֹת],7200,1 Samuel 17:57,laqach לָקַח [וַ/יִּקַּ֤ח],3947,2,2,False,,False,
